antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
REACT_NAUSEA,REACT_VOMITING,0.06792,0.03977,0.0185,0.27237926972909304,6.848862703774027,1.0,0.0157988216,1.319684775394577,0.9162200205526959,0.20742235676645365,0.24224328518073068,0.3687770122847125
REACT_VOMITING,SERIOUS_YES,0.03977,0.28021,0.01684,0.42343474981141566,1.5111336134021471,1.0,0.005696048300000001,1.2484103052769298,0.3522543020485269,0.0555518902157419,0.19898129983941934,0.24176626680820953
REACT_VOMITING,nan,0.03977,0.35861,0.01198,0.3012320844857933,0.8399991201745443,1.0,-0.0022819196999999992,0.9178870205109751,-0.16553072588698806,0.031004140786749484,-0.08945869987715224,0.16731942474756747
REACT_VOMITING,AGE_41_65,0.03977,0.25194,0.01189,0.29896907216494845,1.186667746943512,1.0,0.0018703461999999994,1.067085588235294,0.16381922865462903,0.042491601743978265,0.06286804823804033,0.17308142423044595
REACT_VOMITING,REACT_DIARRHOEA,0.03977,0.0665,0.01044,0.2625094292180035,3.947510213804564,1.0,0.007795294999999999,1.2657788953290146,0.7776009563162208,0.10894291975373056,0.20997260762507072,0.20975095521050552
"REACT_VOMITING, SEX_OTHER",SERIOUS_NO,0.03977,0.71979,0.02293,0.5765652501885843,0.8010187001605805,1.0,-0.005696048300000003,0.6617548515439428,-0.20552872859888027,0.03112824620229966,-0.5111336134021476,0.3042108819469853
"REACT_VOMITING, SERIOUS_NO",SEX_OTHER,0.02293,1.0,0.02293,1.0,1.0,1.0,0.0,inf,0.0,0.022930000000000002,0.0,0.511465
REACT_VOMITING,"SEX_OTHER, SERIOUS_NO",0.03977,0.71979,0.02293,0.5765652501885843,0.8010187001605805,1.0,-0.005696048300000003,0.6617548515439428,-0.20552872859888027,0.03112824620229966,-0.5111336134021476,0.3042108819469853
"AGE_65PLUS, REACT_VOMITING",SEX_OTHER,0.0076,1.0,0.0076,1.0,1.0,1.0,0.0,inf,0.0,0.0076,0.0,0.5038
"AGE_65PLUS, REACT_VOMITING",SERIOUS_NO,0.0076,0.71979,0.00375,0.4934210526315789,0.6855069570730059,1.0,-0.001720404,0.5531418181818182,-0.31614008626392526,0.005182134763141893,-0.8078546353392854,0.2493154527526669
"AGE_65PLUS, REACT_VOMITING",REACT_NAUSEA,0.0076,0.06792,0.00406,0.5342105263157895,7.865290434566983,1.0,0.0035438080000000003,2.001075706214689,0.8795436450025117,0.05681500139938428,0.5002687819884446,0.29699336680924926
"AGE_65PLUS, REACT_NAUSEA",REACT_VOMITING,0.0142,0.03977,0.00406,0.2859154929577465,7.189225369820128,1.0,0.0034952660000000003,1.3447007889546352,0.8733038706279415,0.08134642356241234,0.2563401403390297,0.19400124660459617
"REACT_VOMITING, REACT_NAUSEA",AGE_65PLUS,0.0185,0.22617,0.00406,0.2194594594594595,0.9703296611374607,1.0,-0.00012414499999999998,0.9914027008310249,-0.030212689840802037,0.016873779144673955,-0.00867185368949319,0.11870527909525126
"AGE_65PLUS, REACT_VOMITING",SERIOUS_YES,0.0076,0.28021,0.00385,0.506578947368421,1.8078546353392848,1.0,0.001720404,1.4587743999999998,0.45028031219083214,0.01355824764051275,0.31449304292699404,0.2601593212984998
"REACT_VOMITING, SERIOUS_YES",AGE_65PLUS,0.01684,0.22617,0.00385,0.22862232779097386,1.010842851797205,1.0,4.129719999999967e-05,1.0031791531947651,0.01091027447673356,0.016098009700618834,0.0031690782096504997,0.1228224607076194
"AGE_65PLUS, REACT_VOMITING",REACT_DIARRHOEA,0.0076,0.0665,0.00245,0.3223684210526316,4.84764542936288,1.0,0.0019445999999999999,1.3775922330097088,0.799792710312662,0.034193998604326585,0.2740957911651115,0.17960526315789474
"REACT_DIARRHOEA, REACT_VOMITING",AGE_65PLUS,0.01044,0.22617,0.00245,0.23467432950191572,1.0376014922488204,1.0,8.878519999999971e-05,1.0111120400500626,0.03662118228592205,0.010462931329005807,0.01098991962306412,0.1227534445404967
"REACT_VOMITING, SEX_OTHER",REACT_NAUSEA,0.03977,0.06792,0.0185,0.4651747548403319,6.848862703774027,1.0,0.0157988216,1.7427748754113774,0.8893602124040664,0.20742235676645365,0.42620242344040415,0.3687770122847125
"REACT_NAUSEA, SEX_OTHER",REACT_VOMITING,0.06792,0.03977,0.0185,0.27237926972909304,6.848862703774027,1.0,0.0157988216,1.319684775394577,0.9162200205526959,0.20742235676645365,0.24224328518073068,0.3687770122847125
"REACT_VOMITING, REACT_NAUSEA",SEX_OTHER,0.0185,1.0,0.0185,1.0,1.0,1.0,0.0,inf,0.0,0.0185,0.0,0.50925
REACT_VOMITING,"REACT_NAUSEA, SEX_OTHER",0.03977,0.06792,0.0185,0.4651747548403319,6.848862703774027,1.0,0.0157988216,1.7427748754113774,0.8893602124040664,0.20742235676645365,0.42620242344040415,0.3687770122847125
REACT_NAUSEA,"REACT_VOMITING, SEX_OTHER",0.06792,0.03977,0.0185,0.27237926972909304,6.848862703774027,1.0,0.0157988216,1.319684775394577,0.9162200205526959,0.20742235676645365,0.24224328518073068,0.3687770122847125
"REACT_VOMITING, REACT_NAUSEA",SERIOUS_NO,0.0185,0.71979,0.01081,0.5843243243243244,0.8117983360762504,1.0,-0.0025061149999999997,0.6741072821846553,-0.191071222990318,0.01485951503821411,-0.4834434020044813,0.2996712967708675
"REACT_VOMITING, SERIOUS_NO",REACT_NAUSEA,0.02293,0.06792,0.01081,0.4714348015699957,6.941030647379207,1.0,0.009252594400000001,1.7634153795379537,0.8760162288149792,0.13505747126436785,0.4329186352780831,0.3152963171572004
"REACT_NAUSEA, SERIOUS_NO",REACT_VOMITING,0.04686,0.03977,0.01081,0.2306871532223645,5.800531888920404,1.0,0.0089463778,1.2481658196948682,0.8682900902818567,0.14257451859667633,0.1988243995942269,0.2512500387685873
REACT_VOMITING,"REACT_NAUSEA, SERIOUS_NO",0.03977,0.04686,0.01081,0.2718129243148102,5.800531888920405,1.0,0.0089463778,1.308921885359116,0.8618789421818198,0.14257451859667633,0.236012468593082,0.2512500387685873
"REACT_VOMITING, SEX_OTHER",SERIOUS_YES,0.03977,0.28021,0.01684,0.42343474981141566,1.5111336134021471,1.0,0.005696048300000001,1.2484103052769298,0.3522543020485269,0.0555518902157419,0.19898129983941934,0.24176626680820953
"REACT_VOMITING, SERIOUS_YES",SEX_OTHER,0.01684,1.0,0.01684,1.0,1.0,1.0,0.0,inf,0.0,0.01684,0.0,0.50842
REACT_VOMITING,"SERIOUS_YES, SEX_OTHER",0.03977,0.28021,0.01684,0.42343474981141566,1.5111336134021471,1.0,0.005696048300000001,1.2484103052769298,0.3522543020485269,0.0555518902157419,0.19898129983941934,0.24176626680820953
"REACT_VOMITING, SERIOUS_YES",REACT_NAUSEA,0.01684,0.06792,0.00769,0.4566508313539192,6.723363241371014,1.0,0.0065462272,1.7154346666666667,0.8658457580400366,0.09977942130530686,0.41705736777306585,0.2849361341693035
"REACT_NAUSEA, SERIOUS_YES",REACT_VOMITING,0.02106,0.03977,0.00769,0.36514719848053184,9.181473434260292,1.0,0.0068524438,1.5125238444278237,0.9102549895865444,0.1447120812946933,0.3388533981239201,0.2792545145030268
"REACT_VOMITING, REACT_NAUSEA",SERIOUS_YES,0.0185,0.28021,0.00769,0.4156756756756757,1.4834434020044813,1.0,0.0025061149999999997,1.2318330249768732,0.33203537220106427,0.026424300735344644,0.18820166392374957,0.22155968930637931
"REACT_VOMITING, SEX_OTHER",nan,0.03977,0.35861,0.01198,0.3012320844857933,0.8399991201745443,1.0,-0.0022819196999999992,0.9178870205109751,-0.16553072588698806,0.031004140786749484,-0.08945869987715224,0.16731942474756747
"REACT_VOMITING, nan",SEX_OTHER,0.01198,1.0,0.01198,1.0,1.0,1.0,0.0,inf,0.0,0.01198,0.0,0.50599
REACT_VOMITING,"SEX_OTHER, nan",0.03977,0.35861,0.01198,0.3012320844857933,0.8399991201745443,1.0,-0.0022819196999999992,0.9178870205109751,-0.16553072588698806,0.031004140786749484,-0.08945869987715224,0.16731942474756747
"REACT_VOMITING, nan",SERIOUS_NO,0.01198,0.71979,0.00825,0.6886477462437396,0.956734250606065,1.0,-0.00037308420000000016,0.8999774262734583,-0.0437673971333452,0.011402587350729765,-0.11113898060833109,0.35005471128300014
"REACT_VOMITING, SERIOUS_NO",nan,0.02293,0.35861,0.00825,0.35979066724814657,1.0032923433483354,1.0,2.707270000000192e-05,1.001844189373297,0.003358550967627321,0.022100779554769752,0.0018407945994583373,0.19139808034056194
REACT_VOMITING,"nan, SERIOUS_NO",0.03977,0.27258,0.00825,0.2074427960774453,0.761034544271206,1.0,-0.0025905065999999987,0.9178138769035532,-0.2464238032858724,0.027129233804669514,-0.08954552242522158,0.11885456995155559
"REACT_VOMITING, REACT_NAUSEA",nan,0.0185,0.35861,0.00536,0.28972972972972977,0.80792429025886,1.0,-0.0012742849999999991,0.9030224505327246,-0.1949901493850537,0.014418291862811029,-0.10739217990656265,0.15233816454975935
"REACT_VOMITING, nan",REACT_NAUSEA,0.01198,0.06792,0.00536,0.4474123539232054,6.587343255642011,1.0,0.004546318400000001,1.6867550453172206,0.8584783013939835,0.07190770056345587,0.4071456891288359,0.26316436306289837
"REACT_NAUSEA, nan",REACT_VOMITING,0.02223,0.03977,0.00536,0.24111560953666217,6.062751056994271,1.0,0.0044759129,1.265317895672792,0.8540437698698791,0.09463276836158194,0.20968477295716875,0.18794528276682243
"REACT_VOMITING, SERIOUS_YES",nan,0.01684,0.35861,0.00373,0.22149643705463182,0.6176527064349344,1.0,-0.0023089924000000003,0.8238754843630817,-0.38636599116706544,0.010034434520606908,-0.21377564811638497,0.11594885431549806
"REACT_VOMITING, nan",SERIOUS_YES,0.01198,0.28021,0.00373,0.3113522537562604,1.111138980608331,1.0,0.0003730841999999997,1.0452223272727272,0.10123537350108448,0.012930735630590029,0.0432657493939349,0.16233184937197412
"AGE_41_65, REACT_VOMITING",SEX_OTHER,0.01189,1.0,0.01189,1.0,1.0,1.0,0.0,inf,0.0,0.01189,0.0,0.505945
"REACT_VOMITING, SEX_OTHER",AGE_41_65,0.03977,0.25194,0.01189,0.29896907216494845,1.186667746943512,1.0,0.0018703461999999994,1.067085588235294,0.16381922865462903,0.042491601743978265,0.06286804823804033,0.17308142423044595
REACT_VOMITING,"AGE_41_65, SEX_OTHER",0.03977,0.25194,0.01189,0.29896907216494845,1.186667746943512,1.0,0.0018703461999999994,1.067085588235294,0.16381922865462903,0.042491601743978265,0.06286804823804033,0.17308142423044595
"AGE_41_65, REACT_VOMITING",SERIOUS_NO,0.01189,0.71979,0.0064,0.5382674516400336,0.747811794606807,1.0,-0.002158303099999999,0.6068664663023678,-0.25445064881757,0.008824178248400618,-0.6478089588521695,0.2735794669389543
"REACT_VOMITING, SERIOUS_NO",AGE_41_65,0.02293,0.25194,0.0064,0.2791103358046228,1.1078444701302803,1.0,0.0006230158000000005,1.0376900060496066,0.09963075189085743,0.023838790181398298,0.036321064894022946,0.15225660475235506
"AGE_41_65, REACT_VOMITING",REACT_NAUSEA,0.01189,0.06792,0.00583,0.4903280067283432,7.219199156777727,1.0,0.0050224312,1.8287840264026405,0.8718467379891333,0.0788050824547175,0.45318857472356794,0.2880821423512152
"AGE_41_65, REACT_NAUSEA",REACT_VOMITING,0.02102,0.03977,0.00583,0.27735490009514746,6.973972846244593,1.0,0.0049940346,1.3287712047399605,0.875002255822185,0.10607714701601166,0.2474249920281052,0.21197390466160443
"REACT_VOMITING, REACT_NAUSEA",AGE_41_65,0.0185,0.25194,0.00583,0.31513513513513514,1.2508340681715295,1.0,0.0011691100000000001,1.0922738752959746,0.20431324267385745,0.02203242507841729,0.08447869841340955,0.16913778269815422
"AGE_41_65, REACT_VOMITING",SERIOUS_YES,0.01189,0.28021,0.00549,0.4617325483599664,1.6478089588521694,1.0,0.0021583031,1.3372348593749999,0.3978641383020433,0.019154949234150936,0.25218820539319303,0.24066249844035936
"REACT_VOMITING, SERIOUS_YES",AGE_41_65,0.01684,0.25194,0.00549,0.32600950118764843,1.2939965912028595,1.0,0.0012473303999999998,1.1098969515418502,0.23109202689131972,0.0208515325306696,0.0990154548935225,0.1739002018917523
"REACT_DIARRHOEA, REACT_VOMITING",SEX_OTHER,0.01044,1.0,0.01044,1.0,1.0,1.0,0.0,inf,0.0,0.01044,0.0,0.50522
"REACT_VOMITING, SEX_OTHER",REACT_DIARRHOEA,0.03977,0.0665,0.01044,0.2625094292180035,3.947510213804564,1.0,0.007795294999999999,1.2657788953290146,0.7776009563162208,0.10894291975373056,0.20997260762507072,0.20975095521050552
REACT_VOMITING,"REACT_DIARRHOEA, SEX_OTHER",0.03977,0.0665,0.01044,0.2625094292180035,3.947510213804564,1.0,0.007795294999999999,1.2657788953290146,0.7776009563162208,0.10894291975373056,0.20997260762507072,0.20975095521050552
"REACT_DIARRHOEA, REACT_VOMITING",SERIOUS_NO,0.01044,0.71979,0.00576,0.5517241379310346,0.7665070894719773,1.0,-0.0017546075999999994,0.6250838461538462,-0.2353764716734107,0.00795063977804464,-0.5997853826378983,0.279863235972561
"REACT_VOMITING, SERIOUS_NO",REACT_DIARRHOEA,0.02293,0.0665,0.00576,0.25119930222416054,3.77743311615279,1.0,0.004235155000000001,1.246660163075131,0.752525372059093,0.06884187880960918,0.1978567779583937,0.168907921788772
"REACT_DIARRHOEA, REACT_NAUSEA",REACT_VOMITING,0.01508,0.03977,0.0052,0.3448275862068965,8.670545290593324,1.0,0.0046002683999999995,1.465614210526316,0.8982120375258903,0.10473313192346424,0.31769220520801944,0.23778970459452192
"REACT_DIARRHOEA, REACT_VOMITING",REACT_NAUSEA,0.01044,0.06792,0.0052,0.49808429118773945,7.333396513364834,1.0,0.0044909152,1.8570448854961832,0.8727490384226713,0.07107709130672497,0.46151005405945783,0.28732247539363415
"REACT_VOMITING, REACT_NAUSEA",REACT_DIARRHOEA,0.0185,0.0665,0.0052,0.2810810810810811,4.2267831741515955,1.0,0.003969749999999999,1.2984774436090225,0.777802813589874,0.06516290726817041,0.2298672534344736,0.1796382849014428
"AGE_41_65, REACT_VOMITING",REACT_DIARRHOEA,0.01189,0.0665,0.0032,0.2691337258200168,4.047123696541606,1.0,0.002409315,1.2772514384349827,0.761970769954762,0.0425588509110254,0.21706880109268004,0.15862701328594825
"REACT_DIARRHOEA, REACT_VOMITING",AGE_41_65,0.01044,0.25194,0.0032,0.30651340996168586,1.2166127250999677,1.0,0.0005697464000000005,1.0786942541436464,0.1799241582117306,0.01234663168454356,0.07295325236169005,0.15960742340586476
"REACT_DIARRHOEA, SERIOUS_YES",REACT_VOMITING,0.02268,0.03977,0.00468,0.20634920634920637,5.188564404053467,1.0,0.0037780164,1.2098898,0.826002191235687,0.08101090531417691,0.1734784440698649,0.16201292351656948
"REACT_DIARRHOEA, REACT_VOMITING",SERIOUS_YES,0.01044,0.28021,0.00468,0.4482758620689655,1.5997853826378983,1.0,0.0017546076000000002,1.304619375,0.3788715730689942,0.016365353009056893,0.2334929105280228,0.2324888107318526
"REACT_VOMITING, SERIOUS_YES",REACT_DIARRHOEA,0.01684,0.0665,0.00468,0.27790973871733965,4.179093815298341,1.0,0.00356014,1.2927746710526316,0.7737435160235111,0.05949656750572083,0.22646999326978,0.17414283928348184
"REACT_VOMITING, nan",REACT_DIARRHOEA,0.01198,0.0665,0.0029,0.24207011686143573,3.6401521332546722,1.0,0.0021033299999999996,1.2316442731277533,0.7340804911808988,0.03836993913733791,0.18807725427041855,0.14283956970891334
"REACT_DIARRHOEA, REACT_VOMITING",nan,0.01044,0.35861,0.0029,0.2777777777777778,0.7745957384840852,1.0,-0.0008438883999999998,0.8880784615384616,-0.22724191679239328,0.00792025126314352,-0.12602663312839643,0.1429322786437758
"REACT_FATIGUE, REACT_VOMITING",SEX_OTHER,0.00456,1.0,0.00456,1.0,1.0,1.0,0.0,inf,0.0,0.004560000000000001,0.0,0.50228
"REACT_FATIGUE, REACT_VOMITING",SERIOUS_NO,0.00456,0.71979,0.00265,0.581140350877193,0.8073748605526514,1.0,-0.0006322424,0.6689830366492145,-0.1933369343821388,0.0036718858251350976,-0.494806213635513,0.2924109901206565
"REACT_FATIGUE, REACT_VOMITING",REACT_NAUSEA,0.00456,0.06792,0.00261,0.5723684210526315,8.42709689417891,1.0,0.0023002848,2.1796332307692308,0.8853724708810106,0.03735508802060971,0.5412072151023856,0.3053979914450437
"REACT_FATIGUE, REACT_NAUSEA",REACT_VOMITING,0.01213,0.03977,0.00261,0.21516900247320692,5.410334485119611,1.0,0.0021275899,1.2234863340336135,0.825177952626664,0.05295191722458916,0.18266353110526323,0.1403981798888539
"REACT_VOMITING, REACT_PAIN",SEX_OTHER,0.0034,1.0,0.0034,1.0,1.0,1.0,0.0,inf,0.0,0.0034,0.0,0.5017
"REACT_VOMITING, AGE_19_40",SEX_OTHER,0.00515,1.0,0.00515,1.0,1.0,1.0,0.0,inf,0.0,0.00515,0.0,0.502575
"REACT_VOMITING, AGE_19_40",SERIOUS_YES,0.00515,0.28021,0.00225,0.4368932038834951,1.559163498388691,1.0,0.0008069184999999997,1.2782477586206895,0.3604869522485243,0.007947440924022463,0.21767905067241156,0.22246144795009845
"AGE_19_40, REACT_NAUSEA",REACT_VOMITING,0.00853,0.03977,0.00242,0.283704572098476,7.133632690431884,1.0,0.0020807619,1.3405502291325697,0.8672163221702611,0.05274629468177855,0.25403764941574,0.17227722947392998
"REACT_VOMITING, AGE_19_40",REACT_NAUSEA,0.00515,0.06792,0.00242,0.4699029126213592,6.918476334236738,1.0,0.002070212,1.7583194139194138,0.8598879269560551,0.03425336164189668,0.43127511868225815,0.2527665328713392
"REACT_VOMITING, AGE_19_40",SERIOUS_NO,0.00515,0.71979,0.0029,0.5631067961165048,0.7823209493275883,1.0,-0.0008069185000000004,0.6413695555555554,-0.218559617073045,0.004016397983491219,-0.5591634983886915,0.28356787450277093
"REACT_HEADACHE, REACT_VOMITING",SEX_OTHER,0.00475,1.0,0.00475,1.0,1.0,1.0,0.0,inf,0.0,0.00475,0.0,0.502375
"REACT_HEADACHE, REACT_VOMITING",SERIOUS_NO,0.00475,0.71979,0.00285,0.6000000000000001,0.8335764598007753,1.0,-0.0005690025,0.7005250000000001,-0.16708511172483054,0.003949064002549571,-0.42750080296920157,0.3019797440920269
"REACT_HEADACHE, REACT_VOMITING",REACT_NAUSEA,0.00475,0.06792,0.00282,0.5936842105263158,8.740933606100057,1.0,0.00249738,2.293979274611399,0.8898224010860096,0.04037222619899786,0.5640762708418975,0.3176018225776455
"REACT_HEADACHE, REACT_NAUSEA",REACT_VOMITING,0.01181,0.03977,0.00282,0.23878069432684168,6.0040405915725845,1.0,0.0023503163,1.2614367408231368,0.8434061227637405,0.05783429040196883,0.2072531521894147,0.15484420685665695
"REACT_VOMITING, REACT_DYSPNOEA",SEX_OTHER,0.003,1.0,0.003,1.0,1.0,1.0,0.0,inf,0.0,0.0030000000000000005,0.0,0.5015
"AGE_0_18, REACT_VOMITING",SEX_OTHER,0.00315,1.0,0.00315,1.0,1.0,1.0,0.0,inf,0.0,0.00315,0.0,0.501575
"REACT_OFF_LABEL_USE, REACT_VOMITING",SEX_OTHER,0.00341,1.0,0.00341,1.0,1.0,1.0,0.0,inf,0.0,0.0034100000000000003,0.0,0.501705
DRUG_CARBOPLATIN,SEX_OTHER,0.01455,1.0,0.01455,1.0,1.0,1.0,0.0,inf,0.0,0.01455,0.0,0.507275
DRUG_CARBOPLATIN,SERIOUS_NO,0.01455,0.71979,0.00595,0.40893470790378006,0.5681305768401618,1.0,-0.004522944500000001,0.4740762209302325,-0.43546914167911566,0.008168700833344774,-1.1093654476864496,0.2086005038984022
DRUG_CARBOPLATIN,AGE_65PLUS,0.01455,0.22617,0.00494,0.33951890034364257,1.5011668229369173,1.0,0.0016492265,1.171615660770031,0.33878077854647465,0.02095173466791076,0.14647777980130333,0.18068043880868737
DRUG_CARBOPLATIN,SERIOUS_YES,0.01455,0.28021,0.0086,0.5910652920962199,2.109365447686449,1.0,0.0045229445,1.7601587394957983,0.5336889533408772,0.030053117137265863,0.43186942315983823,0.3108782796800289
DRUG_CARBOPLATIN,AGE_41_65,0.01455,0.25194,0.00589,0.4048109965635739,1.606775409079836,1.0,0.002224273,1.2568444572748267,0.3832112069318258,0.022601688411358404,0.2043565978177872,0.21409478938284277
"SEX_OTHER, DRUG_CARBOPLATIN",SERIOUS_NO,0.01455,0.71979,0.00595,0.40893470790378006,0.5681305768401618,1.0,-0.004522944500000001,0.4740762209302325,-0.43546914167911566,0.008168700833344774,-1.1093654476864496,0.2086005038984022
"DRUG_CARBOPLATIN, SERIOUS_NO",SEX_OTHER,0.00595,1.0,0.00595,1.0,1.0,1.0,0.0,inf,0.0,0.005950000000000001,0.0,0.502975
DRUG_CARBOPLATIN,"SEX_OTHER, SERIOUS_NO",0.01455,0.71979,0.00595,0.40893470790378006,0.5681305768401618,1.0,-0.004522944500000001,0.4740762209302325,-0.43546914167911566,0.008168700833344774,-1.1093654476864496,0.2086005038984022
"AGE_65PLUS, DRUG_CARBOPLATIN",SEX_OTHER,0.00494,1.0,0.00494,1.0,1.0,1.0,0.0,inf,0.0,0.00494,0.0,0.50247
"SEX_OTHER, DRUG_CARBOPLATIN",AGE_65PLUS,0.01455,0.22617,0.00494,0.33951890034364257,1.5011668229369173,1.0,0.0016492265,1.171615660770031,0.33878077854647465,0.02095173466791076,0.14647777980130333,0.18068043880868737
DRUG_CARBOPLATIN,"AGE_65PLUS, SEX_OTHER",0.01455,0.22617,0.00494,0.33951890034364257,1.5011668229369173,1.0,0.0016492265,1.171615660770031,0.33878077854647465,0.02095173466791076,0.14647777980130333,0.18068043880868737
"AGE_65PLUS, DRUG_CARBOPLATIN",SERIOUS_YES,0.00494,0.28021,0.00338,0.6842105263157895,2.441777689289424,1.0,0.0019957626,2.279335,0.5933936724341322,0.011995599247613302,0.5612755474732762,0.34813645405043964
"SERIOUS_YES, DRUG_CARBOPLATIN",AGE_65PLUS,0.0086,0.22617,0.00338,0.39302325581395353,1.7377338100276496,1.0,0.0014349380000000002,1.274892337164751,0.42822056669607145,0.014607372833743896,0.21562004033696486,0.20398388329009565
DRUG_CARBOPLATIN,"AGE_65PLUS, SERIOUS_YES",0.01455,0.08609,0.00338,0.2323024054982818,2.6983668892819352,1.0,0.0021273905000000004,1.1904557296329454,0.6386985370874029,0.034752210569607235,0.1599855625808688,0.13578182186866697
"SEX_OTHER, DRUG_CARBOPLATIN",SERIOUS_YES,0.01455,0.28021,0.0086,0.5910652920962199,2.109365447686449,1.0,0.0045229445,1.7601587394957983,0.5336889533408772,0.030053117137265863,0.43186942315983823,0.3108782796800289
"SERIOUS_YES, DRUG_CARBOPLATIN",SEX_OTHER,0.0086,1.0,0.0086,1.0,1.0,1.0,0.0,inf,0.0,0.008600000000000002,0.0,0.5043
DRUG_CARBOPLATIN,"SERIOUS_YES, SEX_OTHER",0.01455,0.28021,0.0086,0.5910652920962199,2.109365447686449,1.0,0.0045229445,1.7601587394957983,0.5336889533408772,0.030053117137265863,0.43186942315983823,0.3108782796800289
"DRUG_CARBOPLATIN, nan",SEX_OTHER,0.00242,1.0,0.00242,1.0,1.0,1.0,0.0,inf,0.0,0.00242,0.0,0.50121
"AGE_41_65, DRUG_CARBOPLATIN",SEX_OTHER,0.00589,1.0,0.00589,1.0,1.0,1.0,0.0,inf,0.0,0.00589,0.0,0.502945
"SEX_OTHER, DRUG_CARBOPLATIN",AGE_41_65,0.01455,0.25194,0.00589,0.4048109965635739,1.606775409079836,1.0,0.002224273,1.2568444572748267,0.3832112069318258,0.022601688411358404,0.2043565978177872,0.21409478938284277
DRUG_CARBOPLATIN,"AGE_41_65, SEX_OTHER",0.01455,0.25194,0.00589,0.4048109965635739,1.606775409079836,1.0,0.002224273,1.2568444572748267,0.3832112069318258,0.022601688411358404,0.2043565978177872,0.21409478938284277
"AGE_41_65, DRUG_CARBOPLATIN",SERIOUS_NO,0.00589,0.71979,0.00249,0.4227504244482173,0.5873246703180335,1.0,-0.0017495631000000005,0.48542261764705874,-0.4141078705587379,0.0034430785823919025,-1.0600605815345019,0.21310488337819528
"DRUG_CARBOPLATIN, SERIOUS_NO",AGE_41_65,0.00595,0.25194,0.00249,0.41848739495798315,1.6610597561244071,1.0,0.000990957,1.2864037572254334,0.4003568218853989,0.009749412685982771,0.22263908638074908,0.2141853502534617
"AGE_41_65, DRUG_CARBOPLATIN",SERIOUS_YES,0.00589,0.28021,0.0034,0.5772495755517826,2.060060581534501,1.0,0.0017495630999999996,1.7026357831325296,0.5176262006749163,0.01202688362221436,0.4126753296819664,0.2946916661885104
"SERIOUS_YES, DRUG_CARBOPLATIN",AGE_41_65,0.0086,0.25194,0.0034,0.3953488372093023,1.5692182154850454,1.0,0.001233316,1.2371761538461539,0.36588662497478314,0.013222369137434862,0.19170766677713327,0.20442205693123686
DRUG_CARBOPLATIN,"AGE_41_65, SERIOUS_YES",0.01455,0.07044,0.0034,0.23367697594501716,3.317390345613531,1.0,0.002375098,1.2130132735426007,0.7088723276615938,0.04167177350165461,0.1756067127942437,0.14097250273684703
DRUG_REPATHA,SEX_OTHER,0.02112,1.0,0.02112,1.0,1.0,1.0,0.0,inf,0.0,0.02112,0.0,0.51056
DRUG_REPATHA,SERIOUS_NO,0.02112,0.71979,0.02,0.946969696969697,1.3156194125643548,1.0,0.0047980352,5.283960000000004,0.24507780320366132,0.02774271406971744,0.810747999606356,0.4873777894815281
DRUG_REPATHA,nan,0.02112,0.35861,0.00564,0.26704545454545453,0.7446681758608364,1.0,-0.0019338431999999994,0.8750747286821706,-0.2594116934995762,0.015076585848325268,-0.14275954638292684,0.1413864232098177
DRUG_REPATHA,AGE_41_65,0.02112,0.25194,0.00501,0.2372159090909091,0.9415571528574624,1.0,-0.0003109727999999999,0.9806969087523276,-0.059628602879726655,0.018690542809177393,-0.01968303466177968,0.12855079807962935
DRUG_REPATHA,AGE_65PLUS,0.02112,0.22617,0.01023,0.484375,2.1416412433125522,1.0,0.005453289599999999,1.5007612121212122,0.5445696991426673,0.04315363199190078,0.33367147823165294,0.26480323152938057
"DRUG_REPATHA, SEX_OTHER",SERIOUS_NO,0.02112,0.71979,0.02,0.946969696969697,1.3156194125643548,1.0,0.0047980352,5.283960000000004,0.24507780320366132,0.02774271406971744,0.810747999606356,0.4873777894815281
"DRUG_REPATHA, SERIOUS_NO",SEX_OTHER,0.02,1.0,0.02,1.0,1.0,1.0,0.0,inf,0.0,0.02,0.0,0.51
DRUG_REPATHA,"SEX_OTHER, SERIOUS_NO",0.02112,0.71979,0.02,0.946969696969697,1.3156194125643548,1.0,0.0047980352,5.283960000000004,0.24507780320366132,0.02774271406971744,0.810747999606356,0.4873777894815281
"DRUG_REPATHA, SEX_OTHER",nan,0.02112,0.35861,0.00564,0.26704545454545453,0.7446681758608364,1.0,-0.0019338431999999994,0.8750747286821706,-0.2594116934995762,0.015076585848325268,-0.14275954638292684,0.1413864232098177
"DRUG_REPATHA, nan",SEX_OTHER,0.00564,1.0,0.00564,1.0,1.0,1.0,0.0,inf,0.0,0.00564,0.0,0.50282
DRUG_REPATHA,"SEX_OTHER, nan",0.02112,0.35861,0.00564,0.26704545454545453,0.7446681758608364,1.0,-0.0019338431999999994,0.8750747286821706,-0.2594116934995762,0.015076585848325268,-0.14275954638292684,0.1413864232098177
"DRUG_REPATHA, nan",SERIOUS_NO,0.00564,0.71979,0.00533,0.9450354609929077,1.312932189934436,1.0,0.0012703843999999995,5.0980141935483765,0.23969793764411007,0.007401749756978196,0.8038451910813593,0.47622019927206893
